37fb1af9-c493-43d1-94eb-01dd2c592703;Cameri Aeronautica;28060;NO;Novara;Piemonte;Italia;NULL;NULL;True
2de6efba-6a2f-41e6-a267-01de0c75371d;Passignano Sul Trasimeno;06065;PG;Perugia;Umbria;Italia;43.1847425;12.136838;True
44c64051-7e29-408c-92aa-01e66144c45a;Antronapiana;28841;VB;Verbano-Cussio-Ossola;Piemonte;Italia;46.0597705;8.1147165;True
2ecaeffc-029f-4da1-8dcd-01eb8a9d1a55;San Pietro Apostolo;88040;CZ;Catanzaro;Calabria;Italia;39.004389;16.468401;True
a14caa8b-0bbe-4b17-bccc-01f4de8427b5;Capiago Intimiano;22070;CO;Como;Lombardia;Italia;45.77080195;9.130031608448059;True
aa320705-0021-47af-a221-01f56e8bd665;Torre Angela;00133;RM;Roma;Lazio;Italia;41.8780749;12.640576489801884;True
1a22e830-3e6f-4f90-9702-01f6f31daea6;Villa Bozza;64030;TE;Teramo;Abruzzo;Italia;42.5600493;13.9203987;True
f446c64e-3657-4afa-9e30-01fb70aca06d;Carbonara Scrivia;15050;AL;Alessandria;Piemonte;Italia;44.8494005;8.8696537;True
42b7c0ac-ddda-422d-82d6-020417df44f6;Venezia;30100;VE;Venezia;Veneto;Italia;45.4371908;12.3345898;True
de1ff518-83c2-4bcb-9b63-020493c233a8;Asinara Lazzaretto;07040;SS;Sassari;Sardegna;Italia;NULL;NULL;True
0a3f45d6-3f69-4236-a3b2-0208718b34ea;Celle Sul Rigo;53040;SI;Siena;Toscana;Italia;42.8631529;11.8217077;True
b73bc6a5-4fdd-4f3a-abc6-020a7f8077f2;Porto Santo Stefano;58019;GR;Grosseto;Toscana;Italia;42.4338317;11.1237128;True
0daa9962-7e95-428b-ba97-020b8e3f5bf4;Gaggio Montano;40041;BO;Bologna;Emilia-Romagna;Italia;44.196956;10.932908;True
c99ddf43-a334-4458-9e4a-020ba5b9b0c3;Pitelli;19137;SP;La Spezia;Liguria;Italia;44.0949185;9.8849512;True
43a41c88-f0a1-48b2-bed0-020fad8dd1b5;Castagneto;41026;MO;Modena;Emilia-Romagna;Italia;44.3430567;10.8912365;True
b225d690-b904-4522-891e-0210ffd404af;San Gregorio;67020;AQ;L'Aquila;Abruzzo;Italia;42.3275297;13.4960831;True
8f155e07-14ae-4226-af5c-021665cd1072;Baraggia;21059;VA;Varese;Lombardia;Italia;45.8556137;8.9088886;True
b258a6df-0f82-48ef-b7e5-02199cc51582;Montefortino;60011;AN;Ancona;Marche;Italia;43.5248965;12.9400202;True
0c38ca36-54c9-4605-992f-021b72cbf042;Lamia;84098;SA;Salerno;Campania;Italia;40.1581928;15.325805;True
83edef12-9042-4a43-b242-021ced500915;Santa Maria A Vico;81028;CE;Caserta;Campania;Italia;41.0268566;14.4651862;True
